ID_VENTA;ID_Minorista;Fecha_de_Factura;ID_REGION;ID_ESTADO;ID_CIUDAD;Producto;ID_FAMILIA;ID_GENERO;ID_CATEGORÍA;ID_CONTORNO;Tamaño;ID_COLOR ;Precio_por_Unidad;Unidades_Vendidas;Total_Ventas;Beneficio_Operativo;Margen_Operativo;ID _MVENTA
135;Foot Locker;06/01/2020;West;Nevada;Las Vegas;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$50,00 ;250;$12.500 ;$6.875 ;55%;Outlet
136;Foot Locker;18/05/2020;West;Colorado;Denver;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$75,00 ;375;$28.125 ;$15.469 ;55%;In-store
137;Foot Locker;29/07/2020;West;Washington;Seattle;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$90,00 ;425;$38.250 ;$9.563 ;25%;In-store
138;Amazon;08/01/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$50,00 ;900;$45.000 ;$13.500 ;30%;Outlet
139;Amazon;23/01/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$60,00 ;900;$54.000 ;$16.200 ;30%;Outlet
140;Foot Locker;04/08/2020;West;Washington;Seattle;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$90,00 ;475;$42.750 ;$10.688 ;25%;In-store
141;Amazon;10/08/2020;Southeast;Florida;Miami;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$55,00 ;750;$41.250 ;$14.438 ;35%;In-store
142;Amazon;29/01/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$60,00 ;850;$51.000 ;$15.300 ;30%;Outlet
143;Amazon;22/08/2020;Southeast;Florida;Miami;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$55,00 ;675;$37.125 ;$12.994 ;35%;In-store
144;Amazon;08/11/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$50,00 ;50;$2.500 ;$750 ;30%;In-store
145;Sports Direct;01/04/2021;South;Tennessee;Knoxville;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$30,00 ;300;$9.000 ;$3.150 ;35%;Outlet
146;Amazon;11/08/2021;West;Wyoming;Cheyenne;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$50,00 ;500;$25.000 ;$7.500 ;30%;In-store
147;Amazon;04/02/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$60,00 ;825;$49.500 ;$14.850 ;30%;Outlet
148;Foot Locker;25/03/2021;West;New Mexico;Albuquerque;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$60,00 ;175;$10.500 ;$3.150 ;30%;Online
149;Foot Locker;26/06/2021;West;New Mexico;Albuquerque;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$60,00 ;300;$18.000 ;$5.400 ;30%;Online
150;Foot Locker;13/11/2021;Southeast;Georgia;Atlanta;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$65,00 ;350;$22.750 ;$7.963 ;35%;Online
151;Amazon;05/12/2021;Southeast;South Carolina;Charleston;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$70,00 ;775;$54.250 ;$18.988 ;35%;Online
152;Amazon;06/01/2021;Southeast;South Carolina;Charleston;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$45,00 ;625;$28.125 ;$9.844 ;35%;Online
153;Amazon;03/04/2021;Southeast;North Carolina;Charlotte;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$45,00 ;525;$23.625 ;$8.269 ;35%;Online
154;Amazon;02/05/2021;Southeast;North Carolina;Charlotte;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$50,00 ;600;$30.000 ;$10.500 ;35%;Online
155;Amazon;04/10/2021;Southeast;North Carolina;Charlotte;Men's Apparel;Ropa;Caballero;Lifestyle;Camiseta-Tee Manga corta;CH,G,M;Negro;$45,00 ;550;$24.750 ;$8.663 ;35%;Online
156;Amazon;09/01/2021;Midwest;South Dakota;Sioux Falls;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;175;$7.875 ;$2.756 ;35%;Online
157;Amazon;17/06/2021;Northeast;West Virginia;Charleston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;275;$12.375 ;$4.950 ;40%;In-store
158;Amazon;14/03/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;925;$55.500 ;$16.650 ;30%;Outlet
159;Amazon;17/04/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;900;$54.000 ;$16.200 ;30%;Outlet
160;Amazon;23/04/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;900;$54.000 ;$16.200 ;30%;Outlet
161;Amazon;25/04/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;875;$56.875 ;$17.063 ;30%;Outlet
162;Amazon;01/05/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;875;$56.875 ;$17.063 ;30%;Outlet
163;Amazon;18/04/2021;Northeast;New Hampshire;Manchester;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;175;$10.500 ;$3.150 ;30%;In-store
164;Amazon;07/05/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;900;$58.500 ;$17.550 ;30%;Outlet
165;Amazon;17/05/2021;Northeast;New Hampshire;Manchester;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;300;$19.500 ;$5.850 ;30%;In-store
166;Sports Direct;29/07/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$40,00 ;500;$20.000 ;$6.000 ;30%;Outlet
167;Sports Direct;04/08/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;500;$22.500 ;$6.750 ;30%;Outlet
168;Amazon;01/05/2020;Northeast;New York;New York;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$64,00 ;254;$16.256 ;$6.828 ;42%;Online
169;Sports Direct;09/09/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$44,00 ;175;$7.700 ;$3.311 ;43%;Online
170;Sports Direct;16/08/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;600;$27.000 ;$8.100 ;30%;Outlet
171;Sports Direct;22/08/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;650;$29.250 ;$8.775 ;30%;Outlet
172;Foot Locker;11/11/2020;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;140;$7.000 ;$4.270 ;61%;Online
173;Sports Direct;28/08/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;700;$31.500 ;$9.450 ;30%;Outlet
174;Sports Direct;03/09/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;650;$29.250 ;$8.775 ;30%;Outlet
175;Sports Direct;09/09/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;625;$28.125 ;$8.438 ;30%;Outlet
176;Sports Direct;15/09/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;575;$25.875 ;$7.763 ;30%;Outlet
177;Sports Direct;24/10/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;650;$29.250 ;$8.775 ;30%;Outlet
178;Foot Locker;23/12/2020;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$62,00 ;145;$8.990 ;$5.664 ;63%;Online
179;Sports Direct;30/10/2020;South;Texas;Houston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$45,00 ;650;$29.250 ;$8.775 ;30%;Outlet
180;Foot Locker;10/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$62,00 ;155;$9.610 ;$6.343 ;66%;Online
181;Foot Locker;11/11/2020;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$55,00 ;500;$27.500 ;$13.750 ;50%;Outlet
182;Foot Locker;28/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$63,00 ;218;$13.734 ;$7.966 ;58%;Online
183;Foot Locker;23/03/2021;Southeast;Virginia;Richmond;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$51,00 ;30;$1.530 ;$796 ;52%;Online
184;Foot Locker;29/12/2020;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;525;$34.125 ;$17.063 ;50%;Outlet
185;Foot Locker;25/05/2021;Southeast;Virginia;Richmond;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$44,00 ;49;$2.156 ;$1.164 ;54%;Online
186;Foot Locker;04/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;550;$35.750 ;$19.663 ;55%;Outlet
187;Foot Locker;10/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;575;$37.375 ;$20.556 ;55%;Outlet
188;Amazon;17/12/2021;Midwest;Missouri;St. Louis;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$42,00 ;88;$3.696 ;$1.848 ;50%;Online
189;Foot Locker;16/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;775;$50.375 ;$25.188 ;50%;Outlet
190;Foot Locker;22/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$75,00 ;750;$56.250 ;$28.125 ;50%;Outlet
191;Foot Locker;28/01/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;725;$47.125 ;$21.206 ;45%;Outlet
192;Foot Locker;03/02/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;650;$42.250 ;$19.013 ;45%;Outlet
193;Foot Locker;09/02/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;650;$42.250 ;$19.013 ;45%;Outlet
194;Foot Locker;15/02/2021;West;California;San Francisco;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$65,00 ;700;$45.500 ;$20.475 ;45%;Outlet
195;Kohl's;11/03/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;500;$25.000 ;$13.750 ;55%;Outlet
196;Kohl's;17/03/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;450;$22.500 ;$12.375 ;55%;Outlet
197;Kohl's;23/03/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;425;$21.250 ;$11.688 ;55%;Outlet
198;Kohl's;11/04/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;425;$21.250 ;$11.688 ;55%;Outlet
199;Kohl's;17/04/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;450;$22.500 ;$12.375 ;55%;Outlet
200;Amazon;11/01/2021;Midwest;Missouri;St. Louis;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$33,00 ;98;$3.234 ;$1.520 ;47%;Online
201;Kohl's;23/04/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;500;$25.000 ;$13.750 ;55%;Outlet
202;Kohl's;29/04/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;700;$35.000 ;$19.250 ;55%;Outlet
203;Amazon;11/02/2021;West;Utah;Salt Lake City;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$32,00 ;101;$3.232 ;$1.454 ;45%;Online
204;Amazon;11/11/2021;West;Utah;Salt Lake City;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$39,00 ;91;$3.549 ;$1.739 ;49%;Online
205;Kohl's;05/05/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;675;$40.500 ;$22.275 ;55%;Outlet
206;Foot Locker;24/02/2021;West;Oregon;Portland;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$42,00 ;38;$1.596 ;$830 ;52%;Online
207;Kohl's;11/05/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;650;$39.000 ;$21.450 ;55%;Outlet
208;Kohl's;17/05/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;600;$36.000 ;$19.800 ;55%;Outlet
209;Amazon;16/07/2021;South;Mississippi;Jackson;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$59,00 ;150;$8.850 ;$4.248 ;48%;Online
210;Amazon;17/02/2021;Northeast;West Virginia;Charleston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$48,00 ;65;$3.120 ;$1.654 ;53%;Online
211;Amazon;18/05/2021;Northeast;West Virginia;Charleston;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$42,00 ;68;$2.856 ;$1.542 ;54%;Online
212;Kohl's;23/05/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;600;$36.000 ;$19.800 ;55%;Outlet
213;Amazon;22/10/2021;Northeast;Maryland;Baltimore;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$56,00 ;20;$1.120 ;$448 ;40%;Online
214;Amazon;14/11/2021;Northeast;Delaware;Wilmington;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;72;$4.320 ;$1.728 ;40%;Online
215;Kohl's;29/05/2021;West;California;Los Angeles;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;625;$37.500 ;$20.625 ;55%;Outlet
216;Amazon;13/12/2021;Northeast;Delaware;Wilmington;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$61,00 ;91;$5.551 ;$2.220 ;40%;Online
217;Amazon;04/06/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$55,00 ;175;$9.625 ;$3.369 ;35%;Outlet
218;Amazon;06/03/2021;Northeast;New Jersey;Newark;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$43,00 ;34;$1.462 ;$658 ;45%;Online
219;Amazon;07/04/2021;Northeast;New Jersey;Newark;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$44,00 ;27;$1.188 ;$523 ;44%;Online
220;Amazon;06/09/2021;Northeast;New Jersey;Newark;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$47,00 ;41;$1.927 ;$790 ;41%;Online
221;Sports Direct;06/03/2021;West;Idaho;Boise;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$32,00 ;88;$2.816 ;$986 ;35%;Outlet
222;Sports Direct;05/04/2021;West;Idaho;Boise;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$27,00 ;91;$2.457 ;$786 ;32%;Outlet
223;Amazon;16/06/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;125;$7.500 ;$2.625 ;35%;Outlet
224;Foot Locker;27/09/2021;West;New Mexico;Albuquerque;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$40,00 ;145;$5.800 ;$2.030 ;35%;Outlet
225;Foot Locker;13/01/2021;West;New Mexico;Albuquerque;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$35,00 ;75;$2.625 ;$1.050 ;40%;Outlet
226;Foot Locker;13/06/2021;Southeast;Georgia;Atlanta;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$42,00 ;94;$3.948 ;$1.540 ;39%;Outlet
227;Amazon;22/06/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;100;$6.000 ;$2.100 ;35%;Outlet
228;Foot Locker;14/09/2021;Southeast;Georgia;Atlanta;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$36,00 ;132;$4.752 ;$1.758 ;37%;Outlet
229;Amazon;28/06/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;125;$7.500 ;$2.625 ;35%;Outlet
230;Amazon;04/07/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;175;$8.750 ;$3.063 ;35%;Outlet
231;Amazon;10/07/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;225;$11.250 ;$3.938 ;35%;Outlet
232;Amazon;16/07/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;200;$10.000 ;$3.500 ;35%;Outlet
233;Amazon;22/07/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;175;$8.750 ;$3.063 ;35%;Outlet
234;Amazon;09/08/2021;Midwest;Illinois;Chicago;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$60,00 ;200;$12.000 ;$4.200 ;35%;Outlet
235;Sports Direct;15/08/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$40,00 ;375;$15.000 ;$3.750 ;25%;Outlet
236;Sports Direct;21/08/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$40,00 ;300;$12.000 ;$3.000 ;25%;Outlet
237;Sports Direct;27/08/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$40,00 ;300;$12.000 ;$3.600 ;30%;Outlet
238;Sports Direct;02/09/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$35,00 ;325;$11.375 ;$3.413 ;30%;Outlet
239;Sports Direct;08/09/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;450;$22.500 ;$6.750 ;30%;Outlet
240;Sports Direct;14/09/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;500;$25.000 ;$7.500 ;30%;Outlet
241;Sports Direct;20/09/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$50,00 ;575;$28.750 ;$10.063 ;35%;Outlet
242;Sports Direct;26/09/2021;South;Texas;Dallas;Men's Apparel;Ropa;Caballero;Lifestyle;Pantalón;CH,G,M;Negro;$55,00 ;525;$28.875 ;$10.106 ;35%;Outlet
243;Sports Direct;02/10/2021;South;Texas;Dallas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;22,23,24,25,26;Negro;$55,00 ;450;$24.750 ;$8.663 ;35%;Outlet
244;Sports Direct;08/10/2021;South;Texas;Dallas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;26,26.5,27,28.5,29;Negro;$40,00 ;400;$16.000 ;$5.600 ;35%;Outlet
245;Sports Direct;14/10/2021;South;Texas;Dallas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;475;$28.500 ;$9.975 ;35%;Outlet
246;Sports Direct;20/10/2021;South;Texas;Dallas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;525;$31.500 ;$11.025 ;35%;Outlet
247;Amazon;26/10/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$55,00 ;125;$6.875 ;$2.406 ;35%;Outlet
248;Amazon;07/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;75;$4.500 ;$1.350 ;30%;Outlet
249;Amazon;13/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;75;$4.500 ;$1.350 ;30%;Outlet
250;Amazon;25/11/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;150;$9.750 ;$3.413 ;35%;Outlet
251;Amazon;01/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;200;$13.000 ;$4.550 ;35%;Outlet
252;Amazon;07/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;175;$11.375 ;$3.981 ;35%;Outlet
253;Amazon;13/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$55,00 ;125;$6.875 ;$2.063 ;30%;Outlet
254;Amazon;19/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;100;$6.000 ;$1.800 ;30%;Outlet
255;Amazon;25/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$70,00 ;150;$10.500 ;$3.675 ;35%;Outlet
256;Amazon;31/12/2021;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$70,00 ;175;$12.250 ;$4.288 ;35%;Outlet
257;Foot Locker;12/01/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$50,00 ;200;$10.000 ;$5.500 ;55%;Outlet
258;Foot Locker;18/01/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$60,00 ;175;$10.500 ;$5.775 ;55%;Outlet
259;Foot Locker;24/01/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;200;$13.000 ;$7.150 ;55%;Outlet
260;Foot Locker;30/01/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;200;$13.000 ;$7.800 ;60%;Outlet
261;Foot Locker;05/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;300;$19.500 ;$11.700 ;60%;Outlet
262;Foot Locker;11/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;24,25;Negro;$65,00 ;500;$32.500 ;$17.875 ;55%;In-store
263;Foot Locker;17/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$75,00 ;475;$35.625 ;$19.594 ;55%;In-store
264;Foot Locker;23/02/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$70,00 ;400;$28.000 ;$14.000 ;50%;In-store
265;Foot Locker;13/03/2020;West;Nevada;Las Vegas;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$70,00 ;400;$28.000 ;$14.000 ;50%;In-store
266;Foot Locker;25/03/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$45,00 ;200;$9.000 ;$4.500 ;50%;In-store
267;Foot Locker;31/03/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$60,00 ;150;$9.000 ;$4.500 ;50%;In-store
268;Foot Locker;12/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$65,00 ;175;$11.375 ;$7.394 ;65%;In-store
269;Foot Locker;18/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$70,00 ;325;$22.750 ;$14.788 ;65%;In-store
270;Foot Locker;30/04/2020;West;Colorado;Denver;Men's Athletic Footwear;Tenis;Caballero;Correr;Mid;28,29,30;Negro;$75,00 ;500;$37.500 ;$22.500 ;60%;In-store
